wavelength,polarizability
1219.4,-1652.6889999999999

1219.0,-1622.729

1219.5,-1660.428

1219.6,-1668.274

1219.9,-1692.496

1220.5,-1744.417

1220.1,-1709.2559999999999

1220.4,-1735.409

1220.6,-1753.58

1220.9,-1782.048

1221.9,-1889.6589999999999

1221.0,-1791.885

1220.0,-1700.812

1222.4,-1952.708

1222.5,-1966.2269999999999

1222.6,-1980.079

1222.0,-1901.703

1222.9,-2023.783

1223.9,-2198.344

1223.1,-2054.872

1223.4,-2104.807

1223.5,-2122.418

1223.6,-2140.55

1224.9,-2438.322

1224.1,-2240.004

1224.4,-2307.886

1224.5,-2332.1130000000003

1224.6,-2357.216

1225.4,-2596.734

1225.9,-2793.761

1225.0,-2467.4900000000002

1225.1,-2497.834

1225.5,-2632.6240000000003

1226.9,-3382.121

1226.1,-2886.843

1226.4,-3046.187

1226.5,-3105.5

1225.6,-2670.147

1227.9,-4560.133

1227.1,-3550.0460000000003

1227.4,-3852.491

1227.5,-3970.216

1226.6,-3168.3869999999997

1228.9,-8167.135

1228.1,-4954.877

1228.4,-5748.513

1228.5,-6090.468

1227.6,-4098.262

1229.9,178852.97100000002

1229.1,-10021.366

1229.4,-15808.298999999999

1229.5,-19866.289

1228.6,-6486.459

1230.6,8086.794

1230.9,5422.113000000001

1230.1,27457.409999999996

1230.4,11513.404

1230.5,9531.585000000001

1231.6,2779.047

1231.9,2200.939

1231.1,4362.5830000000005

1231.4,3289.219

1231.5,3018.6100000000006

1232.6,1342.5810000000001

1232.9,1094.9850000000001

1232.1,1901.2720000000004

1232.4,1539.8380000000002

1232.5,1437.502

1233.6,670.2599999999999

1233.9,532.694

1233.1,955.1530000000001

1233.4,774.6950000000002

1233.5,721.0649999999999

1234.0,491.1909999999999

1234.6,278.22299999999996

1234.9,190.3119999999999

1234.1,451.6070000000001

1234.4,343.10299999999984

1235.0,163.22500000000002

1235.6,19.908000000000015

1235.9,-41.44899999999984

1234.5,309.98199999999986

1235.1,137.13900000000012

1236.0,-60.622999999999934

1236.6,-164.255

1236.9,-209.77700000000004

1235.4,64.35199999999998

1236.1,-79.21100000000001

1237.0,-224.1489999999999

1237.6,-303.05800000000005

1237.9,-338.39199999999994

1236.4,-131.7199999999999

1236.5,-148.22000000000003

1238.0,-349.63499999999993

1238.6,-412.12399999999997

1238.9,-440.52899999999994

1237.1,-238.149

1237.4,-278.0570000000001

1239.0,-449.62399999999997

1239.6,-500.6719999999999

1239.9,-524.162

1238.1,-360.627

1238.4,-392.18499999999995

1240.0,-531.721

1240.6,-574.5

1240.4,-560.7070000000001

1240.9,-594.3879999999999

1239.1,-458.54099999999994

1241.0,-600.816

1241.6,-637.4449999999999

1241.9,-654.624

1240.1,-539.1510000000001

1241.1,-607.146

1242.6,-692.151

1242.9,-707.254

1241.4,-625.587

1241.5,-631.557

1242.0,-660.197

1243.0,-712.169

1243.6,-740.508

1243.9,-753.9949999999999

1242.1,-665.6959999999999

1242.4,-681.769

1244.0,-758.398

1244.6,-783.91

1244.9,-796.129

1243.1,-717.0260000000001

1243.4,-731.2720000000002

1245.0,-800.129

1245.6,-823.414

1245.9,-834.6339999999999

1244.1,-762.756

1244.4,-775.571

1246.0,-838.316

1246.6,-859.848

1246.9,-870.2829999999999

1245.1,-804.093

1245.4,-815.783

1247.0,-873.715

1247.6,-893.8779999999999

1247.9,-903.702

1246.1,-841.9699999999999

1246.4,-852.773

1247.1,-877.127

1248.0,-906.943

1248.9,-935.422

1247.4,-887.236

1247.5,-890.567

1248.1,-910.167

1249.0,-938.518

1249.6,-956.8619999999999

1249.9,-965.902

1248.4,-919.745

1248.5,-922.9069999999999

1250.6,-986.7289999999999

1250.4,-980.811

1250.9,-995.5680000000001

1249.1,-941.603

1249.4,-950.789

1251.0,-998.5039999999999

1251.6,-1016.068

1251.9,-1024.829

1250.0,-968.8979999999999

1250.1,-971.887

1252.0,-1027.749

1252.6,-1045.299

1252.9,-1054.1129999999998

1251.1,-1001.4380000000001

1251.4,-1010.223

1253.0,-1057.0610000000001

1253.6,-1074.875

1253.9,-1083.8919999999998

1252.1,-1030.67

1252.4,-1039.44

1254.0,-1086.917

1254.6,-1105.3239999999998

1254.9,-1114.723

1253.1,-1060.013

1253.4,-1068.909

1255.0,-1117.8890000000001

1255.6,-1137.304

1255.4,-1130.7469999999998

1255.9,-1147.3200000000002

1254.1,-1089.954

1256.0,-1150.712

1256.6,-1171.6979999999999

1256.9,-1182.661

1255.1,-1121.074

1256.1,-1154.132

1257.0,-1186.395

1257.6,-1209.769

1257.9,-1222.172

1256.4,-1164.5729999999999

1256.5,-1168.1170000000002

1258.0,-1226.429

1258.6,-1253.463

1258.9,-1268.1009999999999

1257.1,-1190.173

1257.4,-1201.78

1259.0,-1273.173

1259.6,-1306.019

1259.9,-1324.286

1258.1,-1230.752

1258.4,-1244.145

1260.0,-1330.701

1260.6,-1373.36

1260.9,-1397.991

1259.1,-1278.3519999999999

1259.4,-1294.5720000000001

1261.0,-1406.8049999999998

1261.6,-1467.77

1261.9,-1504.993

1260.1,-1337.2949999999998

1260.4,-1358.264

1262.0,-1518.705

1262.6,-1619.8039999999999

1262.9,-1687.5620000000001

1261.1,-1415.958

1261.4,-1445.71

1263.0,-1713.8220000000001

1263.6,-1933.0240000000001

1263.9,-2111.188

1262.1,-1533.172

1262.4,-1581.8929999999998

1264.0,-2188.7309999999998

1264.6,-3129.3770000000004

1264.9,-4732.57

1263.1,-1742.339

1263.4,-1845.0749999999998

1265.0,-6057.831999999999

1265.6,2802.372

1265.4,8903.889

1265.9,902.177

1264.1,-2279.234

1266.0,614.5289999999999

1266.6,-209.37099999999998

1266.9,-397.11199999999997

1265.1,-8945.863

1266.1,395.69100000000014

1267.6,-653.078

1267.9,-723.3499999999999

1266.4,-30.55799999999988

1266.5,-127.07499999999993

1267.0,-445.67500000000007

1268.0,-743.6400000000001

1268.6,-842.399

1268.9,-881.103

1267.1,-489.145

1267.4,-596.1800000000001

1269.0,-892.8510000000001

1269.6,-954.075

1269.9,-980.044

1268.1,-762.64

1268.4,-813.1510000000001

1270.0,-988.1619999999999

1270.6,-1032.3229999999999

1270.9,-1052.028

1269.1,-904.099

1269.4,-935.214

1271.0,-1058.31

1271.6,-1093.5149999999999

1271.9,-1109.7869999999998

1270.1,-996.039

1270.4,-1018.3799999999999

1272.0,-1115.049

1272.6,-1145.1799999999998

1272.9,-1159.473

1271.1,-1064.462

1271.4,-1082.211

1273.0,-1164.143

1273.6,-1191.3310000000001

1273.9,-1204.485

1272.1,-1120.2350000000001

1272.4,-1135.3849999999998

1274.0,-1208.817

1274.6,-1234.3650000000002

1274.9,-1246.917

1273.1,-1168.77

1273.4,-1182.411

1275.0,-1251.076

1275.6,-1275.86

1275.9,-1288.188

1274.1,-1213.125

1274.4,-1225.923

1276.0,-1292.2939999999999

1276.6,-1316.967

1276.9,-1329.364

1275.1,-1255.225

1275.4,-1267.625

1277.0,-1333.511

1277.6,-1358.6019999999999

1277.9,-1371.318

1276.1,-1296.401

1276.4,-1308.73

1278.0,-1375.587

1278.6,-1401.573

1278.9,-1414.8400000000001

1277.1,-1337.6660000000002

1277.4,-1350.193

1279.0,-1419.308

1279.6,-1446.654

1279.9,-1460.7089999999998

1278.1,-1379.872

1278.4,-1392.835

1279.1,-1423.8000000000002

1280.0,-1465.4560000000001

1280.6,-1494.6509999999998

1280.9,-1509.748

1279.4,-1437.431

1280.1,-1470.2350000000001

1281.0,-1514.861

1281.6,-1546.4519999999998

1281.9,-1562.885

1280.4,-1484.777

1280.5,-1489.696

1282.0,-1568.465

1282.6,-1603.095

1282.9,-1621.213

1281.1,-1520.016

1281.4,-1535.74

1283.0,-1627.379

1283.6,-1665.833

1283.9,-1686.0680000000002

1282.1,-1574.0970000000002

1282.4,-1591.3229999999999

1284.0,-1692.974

1284.6,-1736.239

1284.9,-1759.144

1283.1,-1633.613

1283.4,-1652.728

1285.6,-1816.341

1285.4,-1799.427

1285.9,-1842.644

1284.1,-1699.964

1284.4,-1721.455

1286.6,-1908.833

1286.9,-1939.5120000000002

1285.1,-1774.929

1286.1,-1860.837

1286.4,-1889.1840000000002

1287.6,-2017.3920000000003

1287.9,-2053.815

1286.5,-1898.931

1287.1,-1960.8229999999999

1287.4,-1994.173

1288.6,-2147.201

1288.9,-2191.335

1287.5,-2005.6799999999998

1288.1,-2079.236

1288.4,-2119.2200000000003

1289.6,-2305.831

1289.9,-2360.6189999999997

1288.5,-2133.0730000000003

1289.1,-2222.312

1289.4,-2271.321

1290.6,-2504.81

1290.4,-2461.035

1290.9,-2574.8720000000003

1289.5,-2288.384

1290.1,-2399.335

1291.6,-2762.629

1291.9,-2855.658

1291.1,-2624.803

1291.4,-2705.1059999999998

1291.5,-2733.445

1292.6,-3110.9539999999997

1292.9,-3240.777

1292.0,-2888.6400000000003

1292.1,-2922.6899999999996

1292.4,-3031.7960000000003

1293.6,-3608.934

1293.9,-3803.128

1293.1,-3335.7309999999998

1293.4,-3492.8730000000005

1293.5,-3549.6769999999997

1294.6,-4381.312

1294.9,-4703.799

1294.0,-3873.986

1294.1,-3948.279

1294.4,-4194.492

1295.6,-5744.314

1295.4,-5394.138

1295.9,-6383.322

1295.1,-4953.312

1294.5,-4285.389

1296.0,-6634.909000000001

1296.6,-8801.905

1296.9,-10631.809000000001

1296.1,-6910.369

1296.4,-7919.659000000001

1297.6,-21949.064

1297.9,-42665.881

1297.1,-12403.234

1297.4,-16709.051

1297.5,-18957.797

1298.6,31572.543999999998

1298.9,17566.117

1298.1,-121836.032

1298.4,64932.53200000001

1298.5,42585.796

1299.6,8322.438

1299.9,6698.746999999999

1299.1,13448.693000000001

1299.4,9857.955

1299.5,9030.89

1300.6,4492.119

1300.4,4978.974999999999

1300.9,3897.3030000000003

1300.0,6278.142

1300.1,5901.9310000000005

1301.0,3727.4

1301.6,2918.113

1301.9,2611.995

1301.1,3569.2309999999998

1301.4,3154.114

1302.6,2060.1770000000006

1302.9,1874.035

1301.5,3032.534

1302.1,2434.103

1302.4,2199.0559999999996

1303.6,1520.1850000000002

1303.9,1395.159

1302.5,2128.001

1303.1,1762.6109999999999

1303.4,1611.5569999999998

1304.6,1149.0569999999998

1304.9,1059.346

1303.5,1565.008

1304.1,1318.8780000000002

1304.4,1213.694

1305.0,1031.2040000000002

1305.6,878.359

1305.4,926.47

1305.9,810.8910000000001

1305.1,1003.8799999999999

1306.0,789.558

1306.6,672.269

1306.9,619.7179999999998

1306.1,768.768

1306.4,709.451

1307.0,603.0019999999998

1307.6,510.21699999999987

1307.9,468.1600000000001

1306.5,690.635

1307.1,586.6630000000001

1308.0,454.7180000000001

1308.6,379.54899999999986

1308.9,345.16099999999983

1307.4,539.7900000000001

1307.5,524.8430000000001

1309.6,272.05499999999995

1309.9,243.44600000000003

1308.1,441.55100000000004

1308.4,403.61199999999985

1308.5,391.46299999999997

1310.0,234.23899999999992

1310.6,182.17700000000002

1310.4,198.95000000000005

1310.9,158.034

1309.1,323.30099999999993

1311.0,150.245

1311.6,106.01800000000003

1311.9,85.40199999999993

1310.1,225.18899999999996

1311.1,142.57900000000006

1311.4,120.29999999999995

1312.0,78.73800000000006

1312.9,22.986999999999966

1311.5,113.10399999999993

1312.1,72.17200000000003

1312.4,53.05000000000007

1313.6,-15.66800000000012

1313.9,-31.12099999999998

1312.5,46.861999999999966

1312.6,40.763000000000034

1313.1,11.551999999999907

1314.6,-64.84499999999991

1314.4,-55.527000000000044

1314.9,-78.37199999999996

1313.4,-5.005999999999858

1313.5,-10.373000000000047

1315.0,-82.76499999999987

1315.6,-107.97699999999998

1315.4,-99.78599999999994

1315.9,-119.8850000000001

1314.1,-41.08100000000002

1316.6,-146.00900000000001

1316.9,-156.539

1315.1,-87.10300000000007

1316.0,-123.75699999999995

1316.1,-127.58000000000004

1317.6,-179.68499999999995

1317.9,-189.03200000000004

1316.4,-138.77199999999993

1317.0,-159.96500000000003

1317.1,-163.35000000000002

1318.6,-209.60599999999988

1318.9,-217.92599999999987

1317.4,-173.26800000000003

1318.1,-195.08200000000005

1318.4,-203.8979999999999

1319.9,-243.675

1319.6,-236.257

1318.5,-206.76799999999997

1319.1,-223.31399999999996

1319.4,-231.16800000000006

1320.4,-255.49100000000004

1320.9,-266.65399999999994

1320.6,-260.03200000000004

1320.1,-248.48199999999997

1321.0,-268.81199999999995

1321.9,-287.172

1321.6,-281.2590000000001

1321.1,-270.94699999999995

1321.4,-277.20300000000003

1322.0,-289.098

1322.9,-305.4840000000001

1322.6,-300.20799999999997

1322.1,-291.0039999999999

1322.4,-296.5889999999999

1323.9,-321.8039999999999

1323.6,-317.105

1322.5,-298.41

1323.1,-308.901

1323.4,-313.8810000000001

1324.4,-329.27400000000006

1324.9,-336.3120000000001

1324.6,-332.14000000000004

1323.5,-315.503

1324.1,-324.845

1325.0,-337.6679999999999

1325.9,-349.15900000000005

1325.6,-345.472

1325.1,-339.00999999999993

1325.4,-342.9339999999999

1326.0,-350.35799999999995

1326.9,-360.476

1326.6,-357.23500000000007

1326.1,-351.54100000000005

1326.4,-355.00199999999995

1327.9,-370.368

1327.6,-367.54299999999995

1326.5,-356.1260000000001

1327.1,-362.56399999999996

1327.4,-365.593

1328.9,-378.93

1328.6,-376.49600000000004

1327.5,-366.5750000000001

1328.1,-372.18399999999997

1328.4,-374.811

1329.9,-386.241

1329.6,-384.176

1328.5,-375.659

1329.1,-380.49

1329.4,-382.738

1330.4,-389.44900000000007

1330.9,-392.37

1330.6,-390.65200000000004

1330.0,-386.9069999999999

1330.1,-387.55999999999995

1331.4,-395.009

1331.9,-397.37300000000005

1331.6,-395.986

1331.1,-393.45899999999995

1332.0,-397.81299999999993

1332.9,-401.30300000000005

1332.6,-400.234

1332.1,-398.243

1332.4,-399.46999999999997

1333.0,-401.6379999999999

1333.9,-404.203

1333.6,-403.4390000000001

1332.5,-399.857

1333.1,-401.963

1334.9,-406.117

1334.6,-405.64500000000004

1333.4,-402.88

1333.5,-403.16400000000004

1334.1,-404.665

1335.9,-407.08399999999995

1335.6,-406.89099999999996

1334.4,-405.2820000000001

1335.1,-406.38499999999993

1335.4,-406.71700000000004

1336.0,-407.12999999999994

1336.9,-407.14000000000004

1336.6,-407.216

1336.1,-407.1660000000001

1336.4,-407.223

1337.0,-407.09799999999996

1337.9,-406.3299999999999

1337.6,-406.662

1336.5,-407.224

1337.1,-407.04600000000005

1338.9,-404.701

1338.6,-405.27200000000005

1337.4,-406.84100000000007

1337.5,-406.75499999999994

1338.1,-406.0679999999999

1339.4,-403.5950000000001

1339.9,-402.3089999999999

1339.6,-403.1020000000001

1338.4,-405.6139999999999

1338.5,-405.44699999999995

1340.6,-400.2209999999999

1340.9,-399.232

1339.1,-404.281

1340.1,-401.7460000000001

1340.4,-400.85099999999994

1341.6,-396.721

1341.4,-397.46500000000003

1341.9,-395.567

1340.5,-400.54

1341.0,-398.89

1342.6,-392.7240000000001

1342.9,-391.454

1341.1,-398.542

1342.0,-395.17400000000004

1342.1,-394.776

1343.6,-388.4069999999999

1343.9,-387.083

1342.4,-393.5570000000001

1343.1,-390.5929999999999

1343.4,-389.286

1343.5,-388.846

1344.6,-384.014

1344.9,-382.7310000000001

1344.1,-386.20000000000005

1344.4,-384.88300000000004

1344.5,-384.44700000000006

1345.6,-379.90200000000004

1345.9,-378.796

1345.1,-381.894

1345.4,-380.679

1346.6,-376.59400000000005

1346.9,-375.8669999999999

1346.1,-378.10599999999994

1346.4,-377.158

1347.6,-374.878

1347.9,-374.839

1347.1,-375.474

1347.4,-375.04400000000004

1347.5,-374.948

1348.0,-374.888

1348.6,-375.96000000000004

1348.9,-377.09000000000003

1348.1,-374.97099999999995

1348.4,-375.44199999999995

1349.0,-377.5700000000001

1349.6,-381.751

1349.5,-380.883

1349.9,-384.832

1348.5,-375.67900000000003

1350.6,-395.40400000000005

1350.9,-401.759

1350.5,-393.555

1349.1,-378.10799999999995

1349.4,-380.08899999999994

1351.6,-422.3900000000001

1351.9,-434.414

1350.1,-387.326

1350.4,-391.82899999999995

1351.1,-406.747

1352.6,-472.914

1351.4,-415.53599999999994

1351.5,-418.856

1352.1,-443.76599999999996

1352.4,-460.1569999999999

1353.6,-568.037

1352.5,-466.33699999999993

1353.1,-512.822

1353.4,-543.729

1353.5,-555.473

1354.6,-758.412

1354.0,-627.9610000000001

1354.1,-645.808

1353.9,-611.36

1354.5,-732.24

1355.6,-1201.704

1355.0,-888.094

1355.1,-928.3539999999998

1354.4,-708.0749999999999

1354.9,-851.338

1356.6,-2745.8319999999994

1356.1,-1689.659

1356.4,-2206.232

1356.9,-4227.657999999999

1357.0,-5108.618

1357.9,7944.231

1357.6,35436.903

1357.1,-6414.388

1357.4,-23636.460000000003

1358.0,6401.023999999999

1358.9,2631.575

1358.6,3173.3910000000005

1357.5,-153590.111

1358.1,5391.9

1359.0,2502.772

1359.5,2071.831

1359.9,1876.634

1359.6,2014.0879999999997

1358.4,3751.774

1360.0,1840.411

1360.9,1650.6949999999997

1360.6,1692.4389999999999

1359.1,2391.7270000000003

1359.4,2137.075

1361.0,1640.313

1361.9,1606.1960000000001

1361.6,1607.321

1360.1,1808.0919999999996

1360.4,1730.702

1362.0,1607.721

1362.6,1634.2490000000003

1361.1,1631.4859999999999

1361.4,1613.3220000000001

1361.5,1609.7580000000003

1363.0,1666.618

1363.6,1734.6490000000001

1362.1,1610.127

1362.4,1622.2930000000001

1362.5,1627.9030000000002

1364.0,1792.254

1364.5,1877.7700000000004

1364.6,1896.6890000000003

1363.1,1676.379

1363.4,1709.48

1365.0,1978.559

1365.5,2095.383

1365.6,2120.7720000000004

1364.1,1808.154

1364.4,1859.46

1366.5,2382.64

1366.6,2415.752

1365.1,2000.6089999999995

1366.0,2229.4870000000005

1366.1,2258.528

1367.5,2756.176

1367.6,2799.232

1366.4,2350.3820000000005

1367.0,2557.1879999999996

1367.1,2594.919

1368.0,2983.514

1368.5,3244.229

1368.6,3300.918

1367.4,2714.249

1368.1,3032.8020000000006

1369.0,3544.822

1369.6,3970.325

1369.1,3610.4309999999996

1369.4,3819.635

1369.5,3893.7930000000006

1370.0,4302.4310000000005

1370.5,4785.999999999999

1370.6,4893.433

1370.1,4392.574

1369.9,4215.267

1371.0,5365.63

1371.5,6071.382

1371.6,6231.223999999999

1371.1,5495.523

1370.4,4682.383

1372.0,6947.489000000001

1372.6,8321.810999999998

1372.1,7148.548

1372.4,7815.432

1372.5,8061.785000000001

1373.0,9523.815

1373.6,12013.520999999999

1373.1,9872.478000000001

1373.4,11066.421

1373.5,11522.663999999999

1374.0,14415.119

1374.6,20205.18

1374.1,15155.546

1374.4,17857.74

1374.5,18964.424

1375.0,27149.461

1375.5,46185.879

1375.6,53479.562

1374.9,25028.522

1375.1,29637.974000000002

1375.4,40597.522000000004

1376.0,139710.711

1376.6,-106764.365

1376.1,230472.598

1376.4,-252455.1

1376.5,-149780.853

1377.0,-50308.347

1377.6,-28637.308

1377.1,-44555.434

1377.4,-33333.447

1377.5,-30796.398

1378.0,-22480.397

1378.6,-17193.086000000003

1378.1,-21359.369000000002

1378.4,-18625.507999999998

1378.5,-17877.235

1379.0,-14957.538

1379.5,-12943.018999999998

1379.6,-12613.016000000001

1379.1,-14497.494

1378.9,-15452.636

1380.5,-10350.167

1380.6,-10157.431

1380.0,-11471.127

1380.1,-11223.24

1379.4,-13294.233

1381.0,-9469.264

1381.6,-8634.303

1381.1,-9315.356000000002

1381.4,-8890.401000000002

1381.5,-8759.839

1382.0,-8177.195

1382.6,-7603.288

1382.1,-8073.025

1382.4,-7781.621999999999

1382.5,-7690.9619999999995

1383.0,-7279.783

1383.6,-6863.976000000001

1383.1,-7205.114

1383.4,-6994.347000000001

1383.5,-6928.203

1384.0,-6624.7660000000005

1384.6,-6312.132

1384.1,-6569.054999999999

1384.4,-6410.782999999999

1384.5,-6360.803999999999

1385.0,-6129.635

1385.5,-5926.032999999999

1385.6,-5888.239

1385.1,-6086.856

1384.9,-6173.514

1386.0,-5745.848999999999

1386.6,-5555.897

1386.1,-5712.317

1386.4,-5616.303

1386.5,-5585.753000000001

1387.0,-5443.0419999999995

1387.6,-5291.647

1387.1,-5416.384

1387.4,-5339.889

1387.5,-5315.500999999999

1388.0,-5201.301

1388.6,-5079.745

1388.1,-5179.923000000001

1388.4,-5118.514

1388.5,-5098.919000000001

1389.0,-5007.08

1389.6,-4909.29

1389.1,-4989.879

1389.4,-4940.472

1389.5,-4924.71

1390.0,-4850.903

1390.5,-4784.8859999999995

1390.6,-4772.558000000001

1358.5,3432.042

1390.1,-4837.098

1391.5,-4673.704

1391.6,-4663.991

1391.0,-4726.006

1391.1,-4715.035

1391.4,-4683.662

1392.5,-4587.009

1392.6,-4579.563

1392.0,-4627.507

1392.1,-4618.964

1391.9,-4636.278

1393.0,-4551.871

1393.6,-4516.38

1393.1,-4545.461

1393.4,-4527.4259999999995

1393.5,-4521.8060000000005

1394.0,-4496.575

1394.6,-4472.407999999999

1394.1,-4492.091

1394.4,-4479.739

1394.5,-4475.984

1395.0,-4459.878000000001

1395.5,-4448.142

1395.6,-4446.31

1395.1,-4457.1849999999995

1394.9,-4462.747

1396.0,-4440.691

1396.5,-4437.479

1396.6,-4437.343

1396.1,-4439.711

1396.4,-4437.784000000001

1397.0,-4438.489

1397.6,-4445.298

1397.1,-4439.197

1397.4,-4442.3460000000005

1397.5,-4443.736000000001

1398.0,-4453.274

1398.6,-4470.501

1398.1,-4455.703

1398.4,-4464.047

1398.5,-4467.184

1399.0,-4485.59

1399.6,-4513.8369999999995

1399.1,-4489.8240000000005

1399.4,-4503.656

1399.5,-4508.65

1400.0,-4536.566

1400.5,-4569.589

1400.6,-4576.832

1400.1,-4542.753

1399.9,-4530.583

1401.0,-4608.021

1401.6,-4661.793

1401.1,-4616.386

1401.4,-4642.901

1401.5,-4652.223

1402.0,-4702.63

1402.6,-4772.035

1402.1,-4713.499000000001

1402.4,-4747.763

1402.5,-4759.7519999999995

1403.0,-4824.2

1403.6,-4912.23

1403.1,-4838.0289999999995

1403.4,-4881.512000000001

1403.5,-4896.692999999999

1404.0,-4978.089

1404.6,-5088.968

1404.1,-4995.523

1404.4,-5050.295

1404.5,-5069.407999999999

1405.5,-5286.966

1405.1,-5193.833

1405.6,-5311.65

1405.0,-5171.876

1404.9,-5150.425

1406.0,-5416.464

1406.6,-5593.9890000000005

1406.1,-5444.277

1406.4,-5531.887000000001

1406.5,-5562.553000000001

1407.0,-5727.925

1407.1,-5763.594999999999

1407.4,-5876.333

1407.5,-5915.934

1406.9,-5693.157999999999

1407.9,-6085.442999999999

1408.1,-6177.454

1408.4,-6325.626

1408.5,-6377.944

1408.6,-6431.825000000001

1408.9,-6603.526

1409.0,-6664.356

1409.5,-6999.299

1409.6,-7073.139

1409.1,-6727.117

1409.4,-6927.886

1410.6,-7975.668000000001

1410.5,-7869.451000000001

1410.1,-7483.175

1410.4,-7767.309000000001

1409.9,-7310.439

1411.6,-9326.157

1411.1,-8576.982

1411.4,-9005.5

1411.5,-9162.002999999999

1410.9,-8321.259

1412.6,-11547.803

1412.1,-10283.572

1412.4,-10996.544

1412.5,-11263.649

1411.9,-9870.452

1413.6,-15847.058

1413.1,-13291.505

1413.4,-14694.432999999999

1413.5,-15245.169999999998

1412.9,-12520.418000000001

1414.5,-25571.631000000005

1414.6,-27583.769999999997

1414.1,-19946.838

1414.4,-23855.252

1413.9,-18042.022

1415.5,-114874.094

1415.6,-184447.702

1415.0,-40918.578

1415.1,-46771.572

1414.9,-36424.003000000004

1416.6,33116.605

1416.5,37890.99599999999

1416.0,121970.1

1416.1,85250.80399999999

1416.4,44162.621999999996

1417.5,14879.16

1417.6,13956.118999999999

1417.0,21734.849

1417.1,19953.337

1416.9,23829.738

1418.1,10527.206000000002

1418.4,9095.07

1418.5,8687.635

1586.5,-2400.8630000000003

1417.4,15915.088000000002

1419.0,7029.196

1419.5,5816.1630000000005

1419.1,6757.364

1419.4,6031.956

1419.6,5611.679

1420.0,4890.815

1420.5,4162.011

1420.1,4731.508000000001

1420.6,4034.469

1419.9,5057.879000000001

1421.5,3088.322

1421.0,3573.4139999999998

1421.1,3469.047

1421.6,3001.38

1420.4,4295.103

1422.0,2681.8060000000005

1422.1,2608.2920000000004

1422.4,2401.209

1422.5,2336.335

1422.6,2273.385

1423.0,2039.226

1423.1,1984.7350000000001

1423.4,1829.9569999999999

1423.5,1781.074

1423.6,1733.46

1424.0,1554.759

1424.5,1354.7909999999997

1424.1,1512.81

1424.4,1392.8980000000001

1424.6,1317.564

1425.0,1176.871

1425.5,1017.5819999999999

1425.1,1143.62

1425.4,1048.09

1425.6,987.7090000000002

1426.0,874.176

1426.1,847.196

1426.4,769.3710000000002

1426.5,744.417

1426.6,719.936

1427.0,626.4689999999999

1427.1,604.158

1427.4,539.582

1427.5,518.8080000000001

1427.6,498.394

1428.0,420.158

1428.1,401.4119999999999

1428.4,347.0

1428.5,329.448

1429.0,245.765

1429.5,168.332

1429.1,229.80099999999993

1429.4,183.35299999999995

1430.6,16.819999999999936

1430.0,96.481

1430.5,29.63499999999999

1431.6,-102.19000000000005

1431.0,-32.70900000000006

1431.1,-44.67700000000002

1431.4,-79.63800000000003

1431.5,-90.98699999999997

1432.6,-206.711

1432.0,-145.584

1432.5,-196.83599999999996

1432.1,-156.09199999999998

1432.4,-186.83800000000008

1433.6,-299.23199999999997

1433.0,-245.039

1433.1,-254.33799999999997

1433.4,-281.586

1433.5,-290.46099999999996

1434.6,-381.711

1434.0,-333.33299999999997

1434.5,-373.867

1434.1,-341.61999999999995

1434.4,-365.938

